state	root	nonSwedish
439660000	1957.3778978938858	2000.0987383962147
439680000	1955.2599658925387	1998.7109994115701
439700000	1950.3401081524107	2003.435809392733
439720000	1956.3955900237027	2006.0141715237726
439740000	1965.0910061956984	2003.1591382096492
439760000	1969.5191683247044	2007.0489169377745
439780000	1960.826095565249	2006.2211470167485
439800000	1963.5241478519822	2002.6986549619107
439820000	None	2005.9319768305197
439840000	None	2006.531113032798
439860000	None	2002.4748489346089
439880000	1960.433879085292	2004.6663705299184
439900000	1960.0234450947273	2006.7425653188743
439920000	1961.3485581746334	2005.7259842017331
439940000	None	2007.622380913579
439960000	1971.6743840349643	2007.251601623175
439980000	None	2007.6543338862368
440000000	1954.9732025228268	2007.7291713259513
440020000	None	2004.2422046441638
440040000	1954.1643475646092	2000.921813367564
440060000	None	2002.5440880697317
440080000	1966.3385594739957	2006.533130307682
440100000	None	2006.309038470303
440120000	None	2002.5972162606056
440140000	1965.027883511567	2001.308482525829
440160000	None	1999.901154397024
440180000	1959.5109952887349	2001.1154565921977
440200000	1940.4078354607345	2000.7892979160824
440220000	1960.353746384448	2003.1477073428525
440240000	None	2002.6729165453823
440260000	None	2002.973500188349
440280000	None	2002.377490174987
440300000	None	2002.4506693870405
440320000	None	2002.4728401168554
440340000	None	2001.4441447750294
440360000	1953.7054422515557	1999.2948132194124
440380000	None	2000.2644970197596
440400000	1959.2379861447212	1999.5640310870963
440420000	1960.0501440161993	2005.3861073062294
440440000	None	2002.6543163038762
440460000	None	2002.511914341126
440480000	None	2003.7992902809322
440500000	None	2000.867570787741
440520000	1953.3894033893284	2000.3410214064268
440540000	None	2004.2855829727087
440560000	None	1997.9485093730434
440580000	1943.3073356495247	1999.5317869026421
440600000	1956.4209552530122	2003.9032616953084
440620000	1934.719848608196	1997.7713977499766
440640000	1945.0676309575379	1998.3058297385678
440660000	None	1996.131352461873
440680000	1953.5061993220997	2004.8116825252837
440700000	None	1997.5469738471518
440720000	1921.549784479323	1994.3794483156837
440740000	1943.2718884947994	1995.8934419317563
440760000	None	1992.2820768446675
440780000	1933.8962303049584	2001.1276811741645
440800000	1914.7509049593787	1992.18019277694
440820000	None	1987.0093945445128
440840000	1864.6568230105775	1988.8735460675762
440860000	None	1989.2314061480024
440880000	1919.2571282879412	1996.2167597243715
440900000	1931.3371232786358	1993.1800534647482
440920000	1929.8067992641522	1992.9463133163133
440940000	1926.9171047551115	1993.444349836753
440960000	None	1998.6437217406376
440980000	1942.8163461932756	1995.9504518677843
441000000	1927.2754665128355	1988.5446317636247
441020000	1937.7475419703499	1998.506264510025
441040000	1942.5876637104009	2002.6982893234235
441060000	1955.5998706082553	2004.5675978863337
441080000	None	2003.5057757311795
441100000	None	1994.7599189287557
441120000	None	1992.6150025747495
441140000	1936.5742257816705	1995.1843559470942
441160000	None	1993.3969009044172
441180000	1948.8536421956921	2003.2460526536622
441200000	1949.3736226501844	1997.5803253365107
441220000	1938.267036334286	1996.4803546450485
441240000	None	1997.1780684334306
441260000	None	1996.757178249439
441280000	1945.149818714647	1996.2356757391117
441300000	1943.9012267082485	1995.5832158547666
441320000	1943.1790645004555	1996.4464066401242
441340000	1934.4839710258018	1993.9823685852034
441360000	1925.1343468507037	1999.2702767068167
441380000	1925.437796005651	1988.6305194552012
441400000	1942.1836169985258	1995.5888931577108
441420000	None	1995.2115210299587
441440000	1928.5073850795252	1996.1206094101817
441460000	1933.45421095259	1998.459862736425
441480000	1959.2241645291408	2001.0779070494923
441500000	1959.6092827826058	2000.1448346208467
441520000	None	1998.1809167015128
441540000	1953.1344886734119	1998.4238733184036
441560000	1937.8733206183238	1996.9351591143093
441580000	None	2000.868420572132
441600000	1933.4086892123735	1995.3407881741566
441620000	None	1991.6686052009488
441640000	1931.1159883573425	1995.9179735692844
441660000	1934.9706422725058	2003.377260231002
441680000	None	2003.0535298975055
441700000	1944.365565348133	2002.75144618529
441720000	None	2002.7517889758142
441740000	1940.584015438486	2001.935837267886
441760000	1944.6119273723477	2002.4741229015092
441780000	None	2002.2720590000572
441800000	1943.981753293054	1999.5864847244166
441820000	None	2000.1030466017437
441840000	1948.1300078470013	1996.2658384507527
441860000	None	2002.0971672098065
441880000	None	2002.2901814962524
441900000	1944.0107943509927	2002.0317510997963
441920000	None	2002.3727656126139
441940000	1947.3735960139543	2003.173453572084
441960000	1950.4415699218973	2001.8004543082825
441980000	1937.7875111266646	1998.8294771209826
442000000	1925.4501365579074	1992.9013108290048
442020000	1935.619377162183	1994.509745707919
442040000	None	1997.9499850900106
442060000	1945.166670754503	2000.3739958211563
442080000	1952.9019822941937	2000.272407343569
442100000	1951.0134599659837	2000.5632312198636
442120000	None	2000.4617231161544
442140000	1957.9808677758404	2001.1012311573963
442160000	None	2000.2866105079172
442180000	1961.9011822999403	2002.550890203275
442200000	None	2003.881837881604
442220000	None	2003.4848458657887
442240000	None	2002.586286355436
442260000	None	1997.5572227404193
442280000	None	1999.8174412928602
442300000	None	1999.4004825201907
442320000	1941.8980924436714	1996.1168242681847
442340000	None	1999.0977453869696
442360000	None	1999.2285195668842
442380000	1936.1794363963459	1998.3838002573161
442400000	None	2000.191141610494
442420000	1943.6631859825507	1998.183291818395
442440000	1939.6241767998195	1998.9067186277439
442460000	1938.1575679219616	1996.7974606666428
442480000	None	2001.2526472996926
442500000	None	2002.1536049410988
442520000	1951.524151388919	2001.369685755055
442540000	1943.751567225001	1998.7101321007233
442560000	1946.95544202916	2001.0164851088573
442580000	None	2002.9872243909958
442600000	1951.4788991004275	2003.0707728033929
442620000	None	1997.6117843474751
442640000	1959.6983045262864	2001.3046453623904
442660000	None	1996.77145400817
442680000	None	1998.920972005162
442700000	1942.8534307704879	1997.6389484426445
442720000	1931.7969880351293	1997.8186223083949
442740000	None	1998.1743425642546
442760000	1953.677135960608	2001.1484385113185
442780000	1944.305775518098	2000.0277448776094
442800000	None	2001.5034692621912
442820000	1948.7568147002635	2001.0965171152593
442840000	1933.1790554797365	1994.8534298065947
442860000	1936.6764764111413	1996.7805454044938
442880000	1930.0689412135766	1994.632267172586
442900000	None	1995.985748290907
442920000	None	1996.4938945460228
442940000	1927.296021097479	1995.020239402699
442960000	1924.709656773095	1993.953505416429
442980000	None	1996.7514689223517
443000000	None	1994.636358135969
443020000	1934.1819745888322	1997.1457619961295
443040000	1930.0021741434157	1999.004741226408
443060000	1938.897609227355	1996.2371628107044
443080000	1937.8446072811491	1998.0734827039512
443100000	1943.8711062574725	1996.4506851427868
443120000	None	1991.5420903126803
443140000	None	1994.1654306693201
443160000	None	1992.2170324042124
443180000	None	1991.7881383274064
443200000	1931.3199737277944	1994.8992777084982
443220000	1955.2277239785544	1998.6386358443192
443240000	1936.2126559030548	1997.710919736193
443260000	None	1999.0929384829635
443280000	1942.0706216845629	1999.0478053461763
443300000	None	1997.4357151844747
443320000	1954.229264062023	1999.7308699886567
443340000	1952.3177838794172	2001.362627654904
443360000	1951.5728010140097	1999.8875848640237
443380000	1956.8945777199772	2000.2562682118175
443400000	None	1998.6818648127726
443420000	None	1998.247950438225
443440000	None	1999.6858055348382
443460000	1943.9378765254585	1999.5519163590238
443480000	1950.7861400536162	1998.8248767673833
443500000	1939.8350220452337	1999.5880515829506
443520000	1952.3411272196909	2004.9931682275424
443540000	1956.5927543889936	2001.7454745555858
443560000	1955.2095773890364	2000.7367333087227
443580000	1952.1872206204578	2000.4646772392073
443600000	1946.4748049000727	2002.566580332117
443620000	1932.6000759353353	1997.947143668781
443640000	1954.634984463537	1997.985671431673
443660000	None	1998.1733998188247
443680000	1955.2942184511598	2001.9004332287664
443700000	1940.4434299804975	1997.896998681585
443720000	None	1999.6114427573673
443740000	1960.3256440443156	2004.0035396177962
443760000	1967.049898459585	2003.9827856438765
443780000	1974.351267123948	2002.4760562713875
443800000	None	2001.932459200489
443820000	None	2004.6693519258506
443840000	None	2004.0861476504767
443860000	1949.8397471396302	2003.2610110180908
443880000	1943.505540552573	1997.6095790152817
443900000	None	2004.1114832883982
443920000	1951.7983369244516	1996.6466651742178
443940000	None	1998.8196836844397
443960000	None	2003.599895165113
443980000	1954.5798012816967	2000.8722180717568
444000000	1954.3294674591582	2003.9192006822884
444020000	1948.5349003182332	2005.558879711891
444040000	1964.113729108721	2003.225962920141
444060000	1963.0041400436467	2001.843377559491
444080000	1968.0128055735263	2002.743817390259
444100000	1971.6021770484435	2003.5442206539954
444120000	1966.064135801085	2002.0446213075643
444140000	None	2002.4311369424495
444160000	1965.5068946655938	2001.829319010317
444180000	1956.9379736053959	2002.1360083460029
444200000	1933.0395624119021	1993.6912146199584
444220000	1928.3331023413082	1995.5697848387445
444240000	1940.7076183261643	2002.9057647033335
444260000	None	1997.8938018682436
444280000	None	2003.9027308003456
444300000	None	1997.7365026852926
444320000	1934.1450020818384	1996.388567167819
444340000	1941.7394308796277	1998.1591529819518
444360000	None	2000.0183183635372
444380000	1957.355109253747	2003.9902133788937
444400000	1957.8684767949958	1999.2386633299302
444420000	1953.0497400005167	1997.3612011888868
444440000	1949.9830094009355	1999.8079137136942
444460000	1951.7381562277474	2001.6919266013604
444480000	None	2001.3909785690412
444500000	1966.1581019737823	2002.2553193796275
444520000	1968.0401264547963	2002.682017090834
444540000	None	2002.08557427729
444560000	None	2001.0168668260178
444580000	None	2000.452453055071
444600000	1951.1847505339106	1998.5524892614817
444620000	1946.7491405835628	1996.0368569893972
444640000	1932.0536194235904	1990.6937647400514
444660000	1940.3818238268668	1997.020202336174
444680000	None	1997.862130128305
444700000	1941.8788253889045	2001.6750261505945
444720000	1933.819197107937	1998.3344284805132
444740000	1927.4537720097217	1997.7353724243794
444760000	None	1998.5547605740005
444780000	1948.5421335904184	2003.8004409444147
444800000	None	1998.9200519034612
444820000	1950.1381048454334	2000.8073350853601
444840000	1951.0032971071018	1999.4924863267925
444860000	None	2002.6939366936772
444880000	1941.5705060759044	2003.1769989274758
444900000	None	2003.378489171267
444920000	1956.6252886325935	2003.9621699851923
444940000	1957.47759218387	2001.7304999519736
444960000	1967.1348395876912	2006.3430446206712
444980000	1961.5537364283746	2006.0972779660067
445000000	1966.064012358689	2002.254348775252
445020000	1949.4449707825408	2004.9512597968755
445040000	1964.0443529488552	2006.2756503507833
445060000	1951.2066189478176	2001.6727949386398
445080000	1952.0013468585912	2004.0808771435711
445100000	1956.7438683535647	2001.0001789264015
445120000	None	2000.1431584004097
445140000	1950.8199589669075	1998.9726112942333
445160000	1958.655750687795	1999.8596917404825
445180000	1946.5634176265762	1999.6509476161857
445200000	1954.0043036755158	2003.805922183993
445220000	None	2002.0789445015653
445240000	None	2000.0796485241663
445260000	None	1999.373593882718
445280000	1947.389101762219	1998.7148381259178
445300000	None	1999.1583796617347
445320000	1941.9070575425462	1996.2211748872453
445340000	None	1993.8979229338563
445360000	1935.4874091685786	1992.6459637455334
445380000	1937.2095254403753	1991.9474452071975
445400000	1948.228182935612	2003.1495426676863
445420000	1936.7473988862191	1993.8548829841493
445440000	1948.4435240642804	1999.0949104030346
445460000	None	2002.4851539784804
445480000	1960.1119557739364	2002.2762595923587
445500000	None	2002.8530398660353
445520000	1959.7045761431275	2006.5632696297575
445540000	None	2000.913172481902
445560000	1957.4049123282814	2002.5999200937497
445580000	1961.9113129726063	2006.0331858033585
445600000	1951.0343994017958	2000.1855042661996
445620000	1962.5269975096962	2002.6199979823948
445640000	1955.0388223906998	2001.9263099223645
445660000	None	2004.3505851184573
445680000	None	2004.1741197675199
445700000	1959.1820000299595	2001.568073592937
445720000	1948.313185184654	1998.6998610255778
445740000	1939.9372553097685	1995.4583213752526
445760000	1948.879954663665	2002.6594619066877
445780000	1913.5274687071908	1993.7680662432092
445800000	1934.5826730954288	1999.1883638974666
445820000	None	1998.1930330581345
445840000	1952.0619531119748	1995.619377057419
445860000	1954.2360920602844	1997.3353329690708
445880000	1948.811427944656	1995.325422229395
445900000	1951.3148254346067	2000.1629421430853
445920000	1926.0853383140623	1995.6362647873657
445940000	1950.3079098599053	1996.2476684453543
445960000	1949.5876409371272	1997.7273527299142
445980000	1943.0137650456984	1996.259364293218
446000000	1952.1434272786373	1999.34640497358
446020000	1958.9162241510019	2001.4332305071532
446040000	1965.6624941046896	2002.5254544135978
446060000	1961.1416507295723	2002.2026200378066
446080000	1965.1018920495883	2000.2991206618215
446100000	None	2001.0007510440248
446120000	None	2003.9257967867993
446140000	1961.0290545945095	2003.372973220056
446160000	1966.9497524116505	2003.1583007971092
446180000	None	2003.5063363013912
446200000	None	2002.2621085981277
446220000	1963.5517548699322	2003.3631808598632
446240000	1952.4376037934696	1999.9082284185367
446260000	None	2000.6606521189115
446280000	1957.6265625674907	2002.1391823862393
446300000	None	2000.6345524614865
446320000	None	1998.4363644808886
446340000	None	1997.8563267621182
446360000	1951.0192720451414	2001.8609952838774
446380000	1960.4983083675738	2000.6822999549845
446400000	1946.2401645753114	1998.5280185979777
446420000	None	2002.0799085135945
446440000	1950.874945635544	1999.1207855480418
446460000	1937.8769913801252	2000.22151396254
446480000	1949.392455965462	2001.6212703897527
446500000	1955.3400469912162	2002.2041805028512
446520000	1963.575489087094	2004.6465552648654
446540000	None	2007.3022970240052
446560000	1963.6435679654176	2002.3176374196846
446580000	None	2000.9120764137135
446600000	1964.1959904257753	2001.3895535143442
446620000	None	2003.3551570141942
446640000	1962.0219146408076	2001.4135643199193
446660000	None	2001.9082359542688
446680000	1958.8205097137486	2000.1697850767575
446700000	1959.7624330152576	2001.5356815845712
446720000	1964.8890559548815	2002.2687910481868
446740000	1965.3978578680842	2002.8893365251852
446760000	1969.2983059558778	2003.836918321884
446780000	1964.6805562416553	2003.3463227255622
446800000	None	2000.1379835799999
446820000	1931.8207012619457	1997.1544608116756
446840000	1922.581224217696	1994.327881657984
446860000	1923.5154318593611	1996.4324995732557
446880000	1941.8458790788302	1995.4297380479443
446900000	None	1995.2994808727572
446920000	1939.2356127821888	1994.9351820905022
446940000	1912.8691005308024	1991.0425276293686
446960000	None	1989.4982062508984
446980000	None	1987.6180699825013
447000000	1914.8714313661326	1990.4897330289448
447020000	1939.7103941844825	1992.6464050717632
447040000	1923.3020304332754	1992.7593289753445
447060000	1929.0140006320948	1992.0716752958174
447080000	None	1993.889993081889
447100000	1933.4746369775955	1989.1555279720887
447120000	1950.5022026184697	1995.652529455212
447140000	1931.1771533558876	1996.716153969315
447160000	1937.0578857401415	1997.3304792277443
447180000	None	1998.1079869029716
447200000	1953.946250877183	2001.592261262731
447220000	None	2002.5288988611355
447240000	1960.780844923752	2002.694535163924
447260000	1946.4377502908972	1999.0695639544235
447280000	1945.894660535084	2000.6041321256396
447300000	None	1998.782803910409
447320000	1943.9769674286686	1998.1056775559946
447340000	None	1999.639680083379
447360000	1965.4187790253202	2002.2886463415161
447380000	1955.7025793429964	2002.5160114872733
447400000	None	1998.5715341117445
447420000	1947.0720584783435	1998.4516990102172
447440000	1904.8708267364711	1995.0178442347367
447460000	None	1996.7186162483147
447480000	1932.0688504861503	1995.5838430810936
447500000	1951.7362802576026	1999.8455442399015
447520000	None	2000.686704257485
447540000	1957.5337187851253	2002.7047754609587
447560000	1948.9714008554267	1999.710045222172
447580000	None	2000.7390947733238
447600000	1956.3627867078665	2001.9237615204638
447620000	1960.9695339370176	2001.372358046595
447640000	1953.4104003686218	2004.0910138457727
447660000	1952.8875455455266	2000.3596279057076
447680000	1962.0742108286804	2004.6231999130096
447700000	1945.2530461339009	1999.4719793261206
447720000	None	2002.844619623512
447740000	1954.4417489559564	2001.1339696441191
447760000	1951.2547275276559	2000.6708971711012
447780000	1959.092923475498	2000.3240257890795
447800000	1944.3562523780665	1998.9891426899535
447820000	1967.4153560760549	2002.7653064172696
447840000	None	2001.4582282268318
447860000	None	2002.1768411032901
447880000	1962.7250125878504	2002.5377133275992
447900000	1959.0923366431596	2003.1179556389613
447920000	1958.1585852040057	2001.3257266579544
447940000	1967.3229849796471	2002.5954869122504
447960000	1961.130534854986	2002.6092366921498
447980000	None	2003.102082200982
448000000	None	2001.732477602446
448020000	1959.8668379031665	2002.3778235052766
448040000	1961.5284633822248	2002.997515449646
448060000	1959.5944594251384	2000.9300839775096
448080000	None	1999.5485556635847
448100000	1961.9135155130293	2001.5051797531726
448120000	1961.6430795702724	2003.4643555505363
448140000	1957.4112307573403	2003.537102952173
448160000	1952.3740923613198	2001.6648711099233
448180000	None	2001.1851748007539
448200000	1957.401599997848	2000.7616608442638
448220000	1946.9842390226095	1999.3292198103345
448240000	None	2003.025437631253
448260000	None	1998.080364193821
448280000	None	1999.0777353535523
448300000	1950.128278231039	1998.8319967212838
448320000	None	1999.6702729233243
448340000	1955.6940975777497	2004.151078115071
448360000	1936.6711009542573	1998.6847379635312
448380000	1953.7959869832778	2002.359403236055
448400000	1949.4576993655492	2002.1706184357201
448420000	1962.0296981484978	2002.368987378503
448440000	1962.7951073892941	2001.1561622499635
448460000	1963.1537108818754	2000.943810024792
448480000	1964.6767922031831	2001.3289605835932
448500000	None	2002.1684368720073
448520000	None	2002.6764630558957
448540000	1966.770153315878	2003.4423799956733
448560000	None	2002.1034980110953
448580000	1954.9701395441223	2001.902830013433
448600000	1961.039565918846	1998.1674456211533
448620000	1951.3852143245524	2000.6235723013165
448640000	None	2003.1704623329376
448660000	None	2002.7536757862883
448680000	1968.657959501919	2003.5043852860133
448700000	1962.6226093079038	2002.938886439088
448720000	1965.5811631975769	2002.656446913679
448740000	1966.4861326561718	2001.3904793129484
448760000	1960.2297538782484	2001.6434756356343
448780000	1962.1852838856655	2000.0705667310638
448800000	1957.5151787574712	2004.13945357439
448820000	1956.1007913219973	1998.9768655719881
448840000	1953.6050345809124	2000.7217170577185
448860000	1955.8308115136695	2000.9676587436381
448880000	1958.497382932612	1999.6576982286088
448900000	1954.422525608291	2000.7561689545425
448920000	1940.7935303735237	1995.2239618200092
448940000	1945.949537799388	2001.0366098739405
448960000	1944.8702120695768	2001.8016285570209
448980000	1970.3143075492449	2003.4676806353114
449000000	None	2004.915601410266
449020000	None	2000.3964796266448
449040000	None	2001.4881249803282
449060000	1966.0842762742536	2003.0998418586225
449080000	1953.5517303633346	2002.6857074184895
449100000	None	2003.9381811059322
449120000	1961.695100074115	2002.195613224569
449140000	1952.0038875965208	1999.3739618256507
449160000	None	1998.8192886070733
449180000	None	2000.2662854370044
449200000	1960.2105812712696	2001.153761429806
449220000	None	2001.5792205464002
449240000	1956.8197058997132	2006.6161883848906
449260000	1941.8452618280003	2001.3838074276794
449280000	1966.6209260301712	2002.1550282704638
449300000	1967.6171489335677	2000.77077337473
449320000	1963.0065978072769	2001.905394728716
449340000	1958.419363366123	1999.5647993567165
449360000	1952.3366951131657	1998.56873363998
449380000	1970.2319599547939	2006.365932149474
449400000	1957.3498504715515	2001.6893580985454
449420000	None	2000.9710331774775
449440000	None	2000.2029607685567
449460000	1946.5575956696596	2003.6335349894412
449480000	1953.0778963736748	2000.5822714250098
449500000	1946.284242634913	1998.8910301971976
449520000	None	1997.9306592544915
449540000	1956.133045986611	2005.960401120028
449560000	1965.2409208707309	2002.7250499938937
449580000	None	2000.9393752858232
449600000	1955.24471276552	2001.4681648971928
449620000	None	2000.0512860077254
449640000	None	2002.3982217531136
449660000	1964.675795294869	2002.8757711760306
449680000	None	2006.2895716219946
449700000	1963.0521622093038	2001.4957711713375
449720000	1953.405464653887	2001.3680711841644
449740000	1945.8700174560902	2003.0896246316863
449760000	None	2004.601140580335
449780000	None	2004.3469982111785
449800000	1971.3767148975044	2003.2429930755966
449820000	None	2003.502130821265
449840000	1971.1214270205805	2006.978067232574
449860000	1963.5279038291822	2002.568767274513
449880000	1957.7822751265007	2001.6094617627916
449900000	1964.6122647705226	2003.5593866626534
449920000	None	2004.47106127054
449940000	1959.775172624819	2002.1525950951054
449960000	1964.921411822344	2003.7778784540385
449980000	1974.00084187233	2003.6474591000626
450000000	1970.1141437234362	2004.016456496758
450020000	1963.0273123352465	2003.4121008358486
450040000	1962.5500233735347	2003.9657388858534
450060000	None	2001.07338893316
450080000	1960.7971059894894	1999.8528948091414
450100000	None	2002.2884157480873
450120000	1955.590547352528	2002.3649094225298
450140000	None	1997.6447705324679
450160000	1948.0834789157723	2000.271863580133
450180000	1964.0753212971442	2001.0659092486885
450200000	None	2004.2297746039837
450220000	None	2006.8820600793338
450240000	None	2001.3325391462167
450260000	1958.9331736967395	2003.84991745537
450280000	None	2003.2447460428616
450300000	None	2002.7790236085743
450320000	None	2002.4545052976173
450340000	1960.621700879442	2003.2531903507527
450360000	1964.44023584377	2002.2058165841554
450380000	1957.4772721369281	2006.0379271637537
450400000	1960.4080377329508	2002.3828715332356
450420000	1966.3569979119188	2002.8905297307174
450440000	None	2001.4825187234144
450460000	None	2002.3578914624948
450480000	1963.5988549586891	2003.5063468987992
450500000	None	2002.3036412309336
450520000	1949.3467924267434	1999.6476139571762
450540000	1950.6319797451038	1998.1781800851873
450560000	None	1999.7164692353663
450580000	None	1999.2781337678657
450600000	None	2002.4743613842709
450620000	None	1997.2293514865662
450640000	1948.6701648041624	1999.7631141363993
450660000	None	1999.415471287564
450680000	1955.0009590656384	2000.1727999367454
450700000	1961.256082431407	2002.2426505865633
450720000	None	2000.9186593517127
450740000	1966.0814411966123	2002.1925607082717
450760000	None	2003.024035346473
450780000	None	2002.169112281909
450800000	1970.7698780617698	2004.8901038089282
450820000	1961.6187378305212	2004.4152687233614
450840000	1959.0340855634643	2000.4588238983451
450860000	1962.5253991874154	2001.1772722918686
450880000	1955.9207525818583	2002.5904058260746
450900000	None	2000.403975755994
450920000	1962.4639941859343	2000.2411813251815
450940000	1963.4834745102148	2000.6552494166672
450960000	1948.4410936549293	2001.650643665333
450980000	None	2000.182833861845
451000000	1939.570633033631	2000.4390402746626
451020000	None	2000.272811635292
451040000	None	1999.1444897858635
451060000	1956.3221231381679	1999.3135215538716
451080000	1960.7584576681206	1999.2999173356982
451100000	1953.7913203508529	2002.2137270360588
451120000	1951.4666569398664	1999.2851376019648
451140000	1958.2903155366146	2000.9575880489854
451160000	None	2002.0774403128603
451180000	None	2003.0219470628986
451200000	1960.4039162190707	2002.9377917509607
451220000	None	2002.7728841371195
451240000	1962.076874404692	2001.2742787642846
451260000	None	2001.4174813389
451280000	1952.3461981541266	1999.1553121698335
451300000	1942.1068504667728	1998.1071660296818
451320000	1949.292080791094	1997.387002934027
451340000	None	1999.1806193452455
451360000	None	2001.7356301767752
451380000	1964.9453084471686	2005.3584025320051
451400000	1954.1084234369766	2006.2355517647964
451420000	1959.4670445687348	2005.6011540894078
451440000	None	2003.0298670078598
451460000	1963.8590153198859	2003.3593264845717
451480000	None	2001.236865841742
451500000	None	2001.6915119038938
451520000	1962.8124335808154	2002.5753477328356
451540000	None	2001.937822693361
451560000	1957.7594780626473	2000.5571272306381
451580000	1972.1013438807472	2003.660668348404
451600000	1965.9369186987562	2002.8489146187844
451620000	None	2002.9114246567403
451640000	1958.4006934751615	2003.4600813431127
451660000	None	2000.4020223771784
451680000	None	1999.7201783812477
451700000	None	2001.4026652699233
451720000	None	2001.3539134535292
451740000	1940.0479969195337	1999.8363541589977
451760000	1960.59214979859	1998.5236771643738
451780000	1961.2403171107367	1999.7812009301488
451800000	1945.401930781851	2001.869826926599
451820000	1950.151081210051	2000.3453768161721
451840000	None	2000.0330707953797
451860000	1958.123756160268	2004.9586586590524
451880000	1957.0220481643576	2005.544394335111
451900000	1963.8587407054413	2006.580339949686
451920000	1962.256046658878	2002.9230589412168
451940000	1968.968824082058	2006.8671585881864
451960000	1966.8602701583088	2003.3976998882079
451980000	None	2006.0927307111626
452000000	1958.546978841897	2006.1871641242913
452020000	1953.8342352879115	2005.0163682731086
452040000	None	2004.0287338494784
452060000	1952.595845925311	2003.1472958667791
452080000	1960.3461721205906	2000.3581561594367
452100000	1955.7277963663598	1999.3837006624651
452120000	1963.9569308231278	2002.7109782582627
452140000	1967.5026172174876	2004.5311861991684
452160000	1962.9226331279867	2002.535613112861
452180000	None	2003.099364725658
452200000	None	2003.8117322909116
452220000	None	2004.3035664427507
452240000	1965.2073681003449	2002.0760641700977
452260000	1962.3986053447782	2002.441857683308
452280000	None	2007.1793275433477
452300000	None	2007.7865835204586
452320000	None	2003.7665244772463
452340000	1965.094616200917	2003.7620232089173
452360000	1965.7410959751355	2003.335465914315
452380000	None	2001.5415301656246
452400000	None	2003.7104498532085
452420000	None	2004.002412625647
452440000	1961.4540044856542	2003.4815272655546
452460000	None	2007.6819659552896
452480000	1966.4154860175292	2005.093456631382
452500000	None	2008.0236586111396
452520000	None	2007.850454913171
452540000	None	2008.531835869316
452560000	None	2006.2894525768047
452580000	None	2006.415346843364
452600000	None	2002.1636265370273
452620000	None	2002.7489453713022
452640000	1961.0706579107919	2006.2880945947793
452660000	1965.1094848228531	2006.8348807077264
452680000	None	2002.6300178566025
452700000	None	2003.4770322253955
452720000	None	2001.8288492098545
452740000	1952.8548035858566	2000.0292892902892
452760000	None	2003.3661679010424
452780000	None	2004.2398909885717
452800000	None	2006.9312433560572
452820000	None	2005.9796430517415
452840000	None	2004.1949092212938
452860000	1965.3897734040988	2004.7269909835256
452880000	None	2002.312236246679
452900000	1946.5500576994557	1999.0307351137005
452920000	1945.8205498471682	2003.2717456068988
452940000	1954.1100004263476	1998.305777950529
452960000	1955.0251183514126	1999.5898501128322
452980000	1959.484204592335	2000.5988461696859
453000000	None	2000.4181567922446
453020000	None	2001.39082058453
453040000	1955.5749314115653	2001.21846454077
453060000	None	2000.158124451961
453080000	None	2001.469506206323
453100000	1964.3729247263418	2001.4740584468184
453120000	1955.8970751952522	2000.76342676688
453140000	1951.8886715847373	1999.813765479489
453160000	None	1997.1936692810032
453180000	1932.8838509546035	1997.9413228427484
453200000	1950.83705643488	1998.86615954062
453220000	None	1998.4931408831903
453240000	1944.5035170923488	1996.282455394577
453260000	None	1997.8531785599937
453280000	None	1998.1478300593983
453300000	1932.7694109508025	1995.3162917167149
453320000	1940.7964345140108	1997.0475552674848
453340000	1944.2254983820965	1996.2491582379332
453360000	1954.1615730489668	1997.424313893
453380000	1944.7968161721087	1998.0465355399272
453400000	1940.0734668895695	1997.0865983784151
453420000	1921.5451858871638	1995.368874430939
453440000	1943.8405567217937	1996.8185879632647
453460000	None	1997.4412968371184
453480000	1950.1895915736497	1998.9124500627406
453500000	1948.5459160504397	2001.643261819772
453520000	1948.7007719903131	2000.3364442815391
453540000	1953.361150782271	2001.2804782093199
453560000	None	2000.698073606897
453580000	None	2001.6666611907342
453600000	None	1998.5655116778096
453620000	None	1996.0977239826507
453640000	1950.397380195792	1997.6565259294605
453660000	1941.6567978338023	1995.644209089773
453680000	1946.652668931598	1996.4630909952689
453700000	1947.2299187392412	1996.6180441228082
453720000	1941.5952911651834	1995.4589805099624
453740000	1942.2654471610572	1999.505392569473
453760000	None	1996.800660530759
453780000	1935.69678066286	2000.7985325999935
453800000	1961.2920671184704	2002.4123008205304
453820000	1962.8351031622979	2002.887764805221
453840000	None	2004.3134702034156
453860000	None	2004.484559882414
453880000	1969.5330227383895	2006.2354110755596
453900000	1968.7427565572543	2005.6867800309376
453920000	1965.8356038648453	2003.9376942239555
453940000	1965.5081740535607	2003.976671660352
453960000	1968.6492846868302	2004.4008284835008
453980000	1956.6825580087007	2003.4716285795682
454000000	1964.7350160304957	2004.669561153726
454020000	1965.6858480708177	2004.9698749483714
454040000	1969.2849575228547	2003.664734108956
454060000	1954.4084770190484	2001.9362761466975
454080000	None	2004.511290017876
454100000	None	2003.060877480281
454120000	1959.090331641552	2001.5092831453817
454140000	None	2002.4219695815057
454160000	None	2000.8681914876727
454180000	1958.0607213016592	2002.5944181916734
454200000	None	2002.881737800615
454220000	1957.941742277588	2001.1241251794224
454240000	1952.3368372915982	2001.2664221211082
454260000	None	2002.0606810787704
